-0.87688977
-0.87688977
-0.87688977
-0.87688977
-0.87688977
-0.87688977
-0.87688977
-0.87688977 
4.90410381 
0.89765246 
0.54171287 
0.62257909
0.13222076
-0.73000936 
0.89765246 
0.54171287 
0.62257909 
0.13222076
-0.73000936 
0.89765246  
0.54171287  
0.62257909  
0.13222076 
-0.73000936
0.89765246  
0.54171287  
0.62257909  
0.13222076 
-0.73000936  
0.89765246
0.54171287  
0.62257909  
0.13222076 
-0.73000936  
0.89765246  
0.54171287
0.62257909  
0.13222076 
-0.73000936  
0.89765246  
0.54171287  
0.62257909
0.13222076 
-0.73000936  
0.89765246  
0.54171287  
0.62257909  
0.13222076
-0.73000936
